duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:07,100,4.673477621078491,-183.0,84.0
0:00:10,200,4.529733285903931,-184.0,85.0
0:00:12,300,4.41177344083786,-184.0,85.0
0:00:15,400,4.289980273246766,-184.0,85.0
0:00:17,500,4.1687381029129025,-185.0,86.0
0:00:20,600,4.074005920886993,-185.0,86.0
0:00:22,700,3.9689268231391908,-188.0,89.0
0:00:25,800,3.8488506722450255,-188.0,89.0
0:00:27,900,3.772806408405304,-188.0,89.0
0:00:30,1000,3.6749025321006776,-193.0,94.0
0:00:32,1100,3.587455806732178,-192.0,93.0
0:00:35,1200,3.492642886638641,-188.0,89.0
0:00:37,1300,3.380512492656708,-185.0,86.0
0:00:40,1400,3.314332895278931,-183.0,84.0
0:00:42,1500,1.5890978837013245,-172.0,73.0
0:00:45,1600,1.5046652960777283,-169.0,70.0
0:00:47,1700,1.4504166424274445,-164.0,65.0
0:00:49,1800,1.3798913967609405,-161.0,62.0
0:00:52,1900,1.3331010782718657,-159.0,60.0
0:00:54,2000,1.2880214834213257,-158.0,59.0
0:00:57,2100,1.2483285033702851,-158.0,59.0
0:01:00,2200,1.0474728238582611,-157.0,58.0
0:01:02,2300,0.9606836664676667,-158.0,59.0
0:01:05,2400,0.9286634677648544,-158.0,59.0
0:01:07,2500,0.9042935901880265,-160.0,61.0
0:01:10,2600,0.8906743907928467,-161.0,62.0
0:01:12,2700,0.8669399791955947,58.0,43.0
0:01:15,2800,0.8516001230478287,58.0,43.0
0:01:17,2900,0.8510388940572738,58.0,43.0
0:01:20,3000,0.8297791916131974,58.0,43.0
0:01:22,3100,0.8272947186231613,58.0,43.0
0:01:25,3200,0.8240070801973343,58.0,43.0
0:01:27,3300,0.8155819183588028,58.0,43.0
0:01:29,3400,0.8072039413452149,58.0,43.0
0:01:32,3500,0.7972061759233475,58.0,43.0
0:01:34,3600,0.7945882749557495,58.0,43.0
0:01:37,3700,0.7835359025001526,58.0,43.0
0:01:39,3800,0.7718658924102784,58.0,43.0
0:01:42,3900,0.7751098024845123,58.0,43.0
0:01:44,4000,0.7668381273746491,58.0,43.0
0:01:47,4100,0.7529678684473038,58.0,43.0
0:01:49,4200,0.7490913254022599,58.0,43.0
0:01:52,4300,0.7533731949329376,58.0,43.0
0:01:54,4400,0.7479156941175461,58.0,43.0
0:01:57,4500,0.7300518435239792,58.0,43.0
0:01:59,4600,0.7355012246966361,58.0,43.0
0:02:02,4700,0.7271825116872788,58.0,43.0
0:02:04,4800,0.7238953149318695,58.0,43.0
0:02:07,4900,0.715415409207344,58.0,43.0
0:02:09,5000,0.7140273678302765,57.0,44.0
0:02:12,5100,0.7116782182455063,57.0,44.0
0:02:14,5200,0.7041684216260911,57.0,44.0
0:02:17,5300,0.703436581492424,57.0,44.0
0:02:19,5400,0.6945784837007523,57.0,44.0
0:02:21,5500,0.698484066426754,57.0,44.0
0:02:24,5600,0.6870172154903412,57.0,44.0
0:02:26,5700,0.6846947234869003,57.0,44.0
0:02:29,5800,0.6892309015989304,57.0,44.0
0:02:31,5900,0.6810305714607239,57.0,44.0
0:02:34,6000,0.6843641689419746,-169.0,70.0
0:02:37,6100,0.6747333660721779,-169.0,70.0
0:02:39,6200,0.6680744805932045,57.0,44.0
0:02:42,6300,0.6789196994900704,-169.0,70.0
0:02:44,6400,0.665721495449543,-169.0,70.0
0:02:47,6500,0.667773671746254,-169.0,70.0
0:02:49,6600,0.6607731187343597,-169.0,70.0
0:02:52,6700,0.6604023912549019,-169.0,70.0
0:02:54,6800,0.66719466984272,-169.0,70.0
0:02:57,6900,0.6550115287303925,-170.0,71.0
0:02:59,7000,0.6553460708260537,-169.0,70.0
0:03:02,7100,0.6540131103992463,-169.0,70.0
0:03:04,7200,0.654609152674675,-170.0,71.0
0:03:07,7300,0.6485631543397904,-170.0,71.0
0:03:09,7400,0.6489138576388359,-170.0,71.0
0:03:12,7500,0.6496203339099884,-170.0,71.0
0:03:14,7600,0.6404183331131935,-170.0,71.0
0:03:17,7700,0.6486663368344306,-170.0,71.0
0:03:19,7800,0.6315628919005394,-170.0,71.0
0:03:21,7900,0.6468012657761574,-170.0,71.0
0:03:24,8000,0.6315573930740357,-170.0,71.0
0:03:27,8100,0.6376100435853005,-170.0,71.0
